id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,reviews_per_month,neighbourhood
1434845501387509504,No,West End,Entire rental unit,Entire home/apt,2,1,1,109,NA,NA,Other
1434864943383904256,Yes,Renfrew-Collingwood,Private room in home,Private room,2,1,1,77,5,4.13,Other
1435496972992505344,No,Marpole,Other,Private room,1,2,1,58,NA,NA,Other
1435535800809008128,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,0,207,4,2.21,Downtown Eastside
1435799179169096192,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,194,4.67,3.48,Downtown
1436312579834307072,Yes,Riley Park,Private room in home,Private room,2,1.5,1,269,5,0.22,Other
1436430125258898944,No,West End,Entire rental unit,Entire home/apt,4,2,2,178,NA,NA,Other
1436470465233797632,No,West End,Entire rental unit,Entire home/apt,2,1,1,238,NA,NA,Other
1436563523924047616,No,Marpole,Entire home,Entire home/apt,4,2,2,224,3.4,0.92,Other
1437203426044873984,No,Downtown Eastside,Entire rental unit,Entire home/apt,8,2,2,1048,4.5,0.45,Downtown Eastside
1437260886586720768,Yes,West End,Entire rental unit,Entire home/apt,6,2,1,164,NA,NA,Other
1437267839446434304,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,800,NA,NA,Downtown
1437335325948115712,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,298,4.8,1.91,Downtown
1437811782756115456,Yes,Victoria-Fraserview,Entire home,Entire home/apt,6,3,3,270,4.96,4.77,Other
1437865921655142144,Yes,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,177,5,1.99,Other
1437901572420967424,No,Dunbar Southlands,Entire home,Entire home/apt,4,1,2,159,4.89,4.22,Other
1438833741019794944,Yes,South Cambie,Other,Entire home/apt,5,1,2,162,4.83,2.43,Other
1439221734921683968,Yes,Downtown,Entire condo,Entire home/apt,2,1,0,244,5,2.5,Downtown
1439558102675283968,No,Riley Park,Entire rental unit,Entire home/apt,4,1,1,80,4.13,3.4,Other
1440106497043251712,No,Shaughnessy,Entire rental unit,Entire home/apt,3,1,1,176,4.7,2.21,Other
1440246844643924224,Yes,Arbutus Ridge,Private room in home,Private room,2,2,1,122,5,1.47,Other
1440413525953735936,No,Shaughnessy,Private room in home,Private room,6,2,2,285,5,0.64,Other
1440642811091924224,No,Downtown,Entire rental unit,Entire home/apt,4,2.5,2,171,4.67,2.98,Downtown
1440708619336895488,No,Kitsilano,Entire rental unit,Entire home/apt,2,2,1,117,NA,NA,Kitsilano
1440949750968676352,Yes,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,100,NA,NA,Other
1440997877453207552,Yes,Dunbar Southlands,Private room in home,Private room,2,1,1,70,4.64,2.56,Other
1441312769864913920,Yes,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,97,5,3.4,Other
1441414594623592960,No,Kitsilano,Entire home,Entire home/apt,4,1,2,155,NA,NA,Kitsilano
1441632117968506368,Unknown,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,91,NA,NA,Mount Pleasant
1442025566390556416,No,Renfrew-Collingwood,Private room in home,Private room,1,1,1,43,NA,NA,Other
1442034316036196352,No,Renfrew-Collingwood,Private room in home,Private room,1,1,1,43,NA,NA,Other
1442135663329081600,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,4,1,1,93,4.92,2.6,Other
1442360654590605056,Yes,Hastings-Sunrise,Other,Entire home/apt,4,1,1,115,4.81,5.36,Other
1442424664251343872,No,Kensington-Cedar Cottage,Other,Entire home/apt,4,1,2,119,NA,NA,Other
1442459979469493760,No,West Point Grey,Entire home,Entire home/apt,4,1,2,81,3.88,1.54,Other
1442505642113031936,Unknown,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,118,4.83,2.75,Other
1442532603894202368,No,West Point Grey,Other,Private room,4,1,1,94,4.75,0.8,Other
1442939569258277888,Yes,Riley Park,Other,Entire home/apt,8,2.5,3,338,5,4.83,Other
1442947712342510336,No,West Point Grey,Other,Private room,2,1,1,65,3,0.96,Other
1442978057960014336,No,West Point Grey,Other,Private room,4,1,1,93,5,0.77,Other
1443003145220513792,No,West Point Grey,Other,Private room,2,1,1,80,4.2,1.21,Other
1443003444227095552,Yes,West Point Grey,Entire rental unit,Entire home/apt,6,2,2,129,5,0.7,Other
1443009056194380800,No,West Point Grey,Other,Private room,4,1,1,81,3.25,0.77,Other
1443030072362557184,No,Arbutus Ridge,Entire home,Entire home/apt,7,3,3,666,NA,NA,Other
1443506316524121600,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,142,4.29,2.69,Downtown
1443574137813164544,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,95,4.85,3.92,Downtown
1443655648661960704,No,West Point Grey,Private room in home,Private room,2,1,1,50,4.2,3,Other
1443662651738382848,Yes,Marpole,Entire home,Entire home/apt,12,3,5,572,4.92,2.47,Other
1443713843194805760,No,Kitsilano,Entire home,Entire home/apt,3,1,2,179,5,0.84,Kitsilano
1443748252986728960,Yes,Marpole,Private room in home,Private room,4,2,1,116,5,3.83,Other
1443771284997304064,No,Downtown,Other,Entire home/apt,2,1,1,238,5,1,Downtown
1443773091741117952,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,108,4.76,6.49,Downtown
1443877892490565632,No,Shaughnessy,Other,Entire home/apt,8,2,3,1584,5,1.27,Other
1444291962158483456,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,0,87,5,3.36,Downtown
1444304883760452096,No,Sunset,Other,Entire home/apt,4,1,2,144,5,2.44,Other
1444376958324371200,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,5,1,2,203,5,2.11,Other
1444443303954606592,Yes,Hastings-Sunrise,Entire home,Entire home/apt,8,3,4,402,5,3.11,Other
1444463855637128704,Yes,Grandview-Woodland,Other,Entire home/apt,2,1,1,133,5,4.05,Other
1444702133954187264,Yes,Downtown,Entire rental unit,Entire home/apt,3,1,1,132,5,0.61,Downtown
1444844569458250496,Yes,Marpole,Entire home,Entire home/apt,6,1,3,98,4.92,4.93,Other
1445045690869624320,No,Renfrew-Collingwood,Private room in home,Private room,2,1,1,40,NA,NA,Other
1445068591850926592,Yes,Downtown,Other,Entire home/apt,6,2,2,532,5,1.11,Downtown
1445086433747096320,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,250,4.93,3.1,Downtown
1445117814270651904,No,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,80,NA,NA,Mount Pleasant
1445220023123268608,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,193,5,1.88,Downtown
1445356661682383616,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,174,4.78,4.86,Downtown
1445403214651918080,No,Hastings-Sunrise,Other,Entire home/apt,2,1,1,89,4.84,9.19,Other
1445458610127363840,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,92,4.85,4.23,Downtown
1445906200902302464,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,133,4.67,6.14,Downtown
1446190913629701120,No,Downtown,Entire rental unit,Entire home/apt,5,2,2,176,4.45,2.64,Downtown
1446435717935634432,No,Marpole,Private room in home,Private room,2,1,1,126,4.93,3.26,Other
1446449542925428736,Yes,Dunbar Southlands,Private room in home,Private room,2,1,1,60,4.75,2.83,Other
1446452528624147968,Yes,Dunbar Southlands,Private room in home,Private room,2,1,1,55,5,2.38,Other
1446453882398110208,Yes,Dunbar Southlands,Entire home,Entire home/apt,8,2,4,250,4.5,0.98,Other
1446663780942440448,No,Arbutus Ridge,Private room in home,Private room,2,1,1,408,NA,NA,Other
1447289888662203392,Yes,Downtown,Entire rental unit,Entire home/apt,3,1,1,195,4.71,6.46,Downtown
1447314129603178496,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,133,4.8,3.28,Downtown
1447600050180581120,Yes,Hastings-Sunrise,Entire home,Entire home/apt,6,1,2,71,4.93,3.07,Other
1447961109716084736,No,West Point Grey,Private room in home,Private room,2,1,1,47,3.83,1.33,Other
1448251150316329472,Yes,Downtown,Entire rental unit,Entire home/apt,8,2,3,306,4.67,2.61,Downtown
1448537530671527424,No,Kerrisdale,Private room in home,Private room,3,2,1,50,4.25,0.82,Other
1448593574360669184,No,Kerrisdale,Private room in home,Private room,3,2,1,63,4.2,1.09,Other
1448599032835709696,No,Downtown Eastside,Other,Private room,3,1,1,149,5,1.36,Downtown Eastside
1448600409670501888,No,Arbutus Ridge,Entire home,Entire home/apt,10,6,7,858,NA,NA,Other
1448649235852023040,No,Dunbar Southlands,Entire home,Entire home/apt,10,6,7,652,NA,NA,Other
1448708833836401664,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,131,4.54,2.69,Downtown
1448872577895586816,No,Arbutus Ridge,Private room in home,Private room,2,1,1,312,5,0.38,Other
1449379985216624640,No,Kitsilano,Private room in home,Private room,2,1,1,65,4.45,2.44,Kitsilano
1449457706081412864,Yes,Renfrew-Collingwood,Private room in home,Private room,2,1,1,87,5,3.88,Other
1449600280859899904,No,Kitsilano,Private room in home,Private room,2,1,1,65,4.36,2.29,Kitsilano
1450087812910643200,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,181,5,0.67,Downtown
1450108573571216384,No,Arbutus Ridge,Private room in home,Private room,4,1,2,117,4.46,5.11,Other
1450141076160433664,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,180,4.78,2.97,Downtown
1450312765932971776,No,West End,Entire rental unit,Entire home/apt,3,1,1,172,5,0.63,Other
1450453396136225280,No,Downtown,Other,Private room,2,1,1,155,NA,NA,Downtown
1450724833871944960,No,Downtown,Entire rental unit,Entire home/apt,5,2,2,243,NA,NA,Downtown
1450764313323356160,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,119,4.44,3.69,Downtown
1450810590945866240,No,Marpole,Private room in home,Private room,3,1,2,133,4.94,3.56,Other
1450971882404296960,No,West Point Grey,Entire home,Entire home/apt,6,3.5,3,520,4.5,0.44,Other
1451076658332714240,No,Shaughnessy,Private room in home,Private room,3,1,1,69,4.6,1.65,Other
1451134195619620096,No,Shaughnessy,Private room in home,Private room,2,1,1,69,5,0.44,Other
1451155778208050176,Yes,Arbutus Ridge,Private room in home,Private room,2,2,1,108,4.83,1.29,Other
1451160282140016896,Yes,Arbutus Ridge,Private room in home,Private room,4,2,1,251,5,1.09,Other
1451172358504302080,No,Shaughnessy,Private room in home,Private room,6,1,2,93,NA,NA,Other
1451177420916769280,Yes,Hastings-Sunrise,Entire home,Entire home/apt,2,1,0,90,5,3.43,Other
1451578394236992256,No,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,83,NA,NA,Mount Pleasant
1452323763238607872,No,Dunbar Southlands,Other,Entire home/apt,2,1,1,117,5,3.08,Other
1452340496432264192,No,Kitsilano,Other,Entire home/apt,4,1,1,120,NA,NA,Kitsilano
1452344136491092224,No,Renfrew-Collingwood,Private room in home,Private room,1,1,1,40,NA,NA,Other
1452472742173925888,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,132,4.5,1.17,Downtown
1452612227634025984,No,Dunbar Southlands,Private room in home,Private room,2,1,1,86,5,3.78,Other
1452785482718320896,No,Arbutus Ridge,Entire home,Entire home/apt,4,1,2,102,4.58,2.71,Other
1453048432584026880,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,178,4.83,2.9,Downtown
1453118241189073408,Yes,Downtown,Entire rental unit,Entire home/apt,5,1,2,159,4.92,5.29,Downtown
1453161658017258240,No,Riley Park,Entire home,Entire home/apt,6,2,3,197,4.56,3.48,Other
1453201811658388224,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,72,4.59,7.87,Downtown Eastside
1453728581902039040,Yes,Downtown,Entire rental unit,Entire home/apt,6,0,2,159,4.9,2.24,Downtown
1453778525478875136,No,West End,Entire rental unit,Entire home/apt,2,1,1,145,4.36,2.92,Other
1454519694409549056,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,176,4.87,4.5,Downtown
1454550270545662464,Yes,Downtown,Entire condo,Entire home/apt,6,2,2,321,5,5.05,Downtown
1454683776571115008,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,5,1,2,99,4.92,5.41,Other
1454727952232859648,Yes,Renfrew-Collingwood,Other,Entire home/apt,4,1,2,123,4.86,1.57,Other
1454758406276763648,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,171,NA,NA,Downtown
1455291078264788480,No,Renfrew-Collingwood,Private room in home,Private room,2,1,1,37,NA,NA,Other
1455336756862337280,Yes,Arbutus Ridge,Entire home,Entire home/apt,8,4,5,1372,NA,NA,Other
1455389936821868800,No,Dunbar Southlands,Private room in home,Private room,2,1,1,117,4.67,0.74,Other
1455450746444923392,No,Dunbar Southlands,Private room in home,Private room,1,1,1,63,4.58,2.65,Other
1455507267122242304,No,Downtown,Entire condo,Entire home/apt,2,1,1,192,4.47,7.01,Downtown
1455563562565381376,No,West Point Grey,Private room in home,Private room,2,1,1,49,4.27,3.06,Other
1456052159832054272,Yes,Kitsilano,Entire home,Entire home/apt,2,1,1,199,4.85,2.93,Kitsilano
1456228957573694464,No,Dunbar Southlands,Private room in home,Private room,1,1,1,92,5,1.62,Other
1456256783157462016,No,Dunbar Southlands,Private room in home,Private room,2,1,1,77,4,1.23,Other
1456785698368586496,No,Mount Pleasant,Entire home,Entire home/apt,8,1,4,283,4.31,2.95,Mount Pleasant
1456842265742253824,No,Dunbar Southlands,Private room in home,Private room,2,1,1,83,4.5,2.79,Other
1457435371741134080,No,Sunset,Private room in home,Private room,2,1,1,89,4.76,5.16,Other
1457726236106103808,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,10,3.5,5,263,4.67,2.81,Other
1457820618052069888,No,Downtown,Entire condo,Entire home/apt,6,2,3,208,4.81,4.9,Downtown
1458208939908600320,Yes,Arbutus Ridge,Entire home,Entire home/apt,6,3.5,3,326,4.8,4.84,Other
1458345521071206656,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,124,5,0.34,Other
1458874221324608256,Yes,Downtown,Entire condo,Entire home/apt,6,0,2,219,4.75,2.81,Downtown
1459109550941574144,No,Kensington-Cedar Cottage,Private room in home,Private room,1,1,1,48,5,0.97,Other
1459625815473507584,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,199,NA,NA,Downtown
1459922782695101184,No,Victoria-Fraserview,Entire home,Entire home/apt,2,2,2,120,NA,NA,Other
1460085419324540160,No,Arbutus Ridge,Private room in home,Private room,2,1,1,453,NA,NA,Other
1460230757682179584,Yes,Downtown,Entire condo,Entire home/apt,4,2,2,281,5,4.39,Downtown
1460354721137482240,No,Fairview,Entire home,Entire home/apt,5,1,2,360,4.67,2.08,Other
1460495815526214400,No,Downtown,Entire rental unit,Entire home/apt,5,1,2,180,NA,NA,Downtown
1460530475002087680,Unknown,West Point Grey,Other,Entire home/apt,3,1,1,175,4.71,1.64,Other
1460632829166546176,No,Dunbar Southlands,Private room in home,Private room,2,1,1,112,4.56,2.11,Other
1460985655705199104,No,Downtown,Entire rental unit,Entire home/apt,6,2,3,175,4.75,4,Downtown
1461178760690507776,Yes,Downtown,Entire rental unit,Entire home/apt,4,3,2,250,NA,NA,Downtown
1461263785154544128,No,Renfrew-Collingwood,Entire condo,Entire home/apt,2,1,1,116,NA,NA,Other
1461819970779520256,No,Downtown,Entire rental unit,Entire home/apt,6,2,3,211,4.88,2.79,Downtown
1461836558791820544,No,Renfrew-Collingwood,Entire home,Entire home/apt,2,1,1,94,5,4.71,Other
1462123739479629824,No,Marpole,Entire home,Entire home/apt,4,1,2,135,4.5,2.11,Other
1462486739861193984,No,Downtown,Entire rental unit,Entire home/apt,6,2,3,204,4.77,7.44,Downtown
1462666491823086080,Yes,Dunbar Southlands,Private room in home,Private room,2,1,1,59,4.67,2.27,Other
1462688296376653056,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,132,4.67,1.03,Downtown
1462721845326038784,Yes,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,133,5,5.24,Other
1462731148117339904,No,Marpole,Other,Entire home/apt,2,1,1,89,5,1.52,Other
1462736571225597440,No,Shaughnessy,Private room in home,Private room,2,2,1,50,NA,NA,Other
1463117002371051520,No,Downtown,Entire rental unit,Entire home/apt,5,1,2,223,NA,NA,Downtown
1463223077838551296,No,South Cambie,Private room in home,Private room,1,1.5,1,44,NA,NA,Other
1463304394108300544,No,Victoria-Fraserview,Other,Entire home/apt,9,1,3,165,4.76,5.34,Other
1463362303612453888,Yes,Kitsilano,Entire home,Entire home/apt,2,1.5,1,188,5,4.21,Kitsilano
1463433571433262080,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,306,4.5,4.54,Downtown Eastside
1463925734803787776,No,West Point Grey,Entire home,Entire home/apt,2,1,1,92,4.75,1.4,Other
1463933819322099456,No,Arbutus Ridge,Entire home,Entire home/apt,4,1,1,125,NA,NA,Other
1464084845019839488,Yes,Sunset,Entire home,Entire home/apt,3,1,1,126,4.93,3.68,Other
1464133898435773952,No,Fairview,Entire rental unit,Entire home/apt,4,2,2,190,NA,NA,Other
1464213798625354496,Yes,Hastings-Sunrise,Entire home,Entire home/apt,5,2,2,146,5,2.48,Other
1464686633945028096,Yes,Kerrisdale,Private room in home,Private room,2,1,1,70,5,2.45,Other
1464694272484882944,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,168,5,4,Downtown
1464763646369263104,No,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,134,5,1.05,Mount Pleasant
1465330122619858176,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,5,1,2,125,4.7,2.5,Other
1465348624954634240,No,Kitsilano,Entire rental unit,Entire home/apt,4,1,1,110,NA,NA,Kitsilano
1465467543974357760,Yes,Mount Pleasant,Other,Private room,2,1,1,157,4.88,1.94,Mount Pleasant
1465635640401486336,No,Downtown,Entire rental unit,Entire home/apt,6,1,1,224,5,4.36,Downtown
1465670288644235520,Unknown,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,119,4.5,2.11,Other
1466097500720035840,Yes,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,127,5,0.82,Other
1466291255762472704,No,Downtown,Other,Private room,2,1,1,88,NA,NA,Downtown
1466423460953765120,No,Kitsilano,Private room in home,Private room,4,1,2,165,NA,NA,Kitsilano
1466928099965701632,Yes,Downtown,Entire rental unit,Entire home/apt,5,1,1,490,4.9,2.73,Downtown
1467266911961654272,Unknown,Hastings-Sunrise,Other,Entire home/apt,4,1,2,107,4.67,1.49,Other
1467648196740642304,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,3,238,4.85,3.39,Downtown
1467675184604820224,Yes,Downtown,Entire rental unit,Entire home/apt,3,1,1,94,4.67,5.17,Downtown
1468070883761603072,No,Oakridge,Entire home,Entire home/apt,8,1,3,49,4.73,4.23,Other
1468299261763244800,Yes,Killarney,Private room in home,Private room,2,1.5,1,56,4.76,4.64,Other
1468387205207389184,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,161,4,1.94,Downtown
1468597400313953280,Yes,Downtown,Entire rental unit,Entire home/apt,8,2,3,306,4.5,1.68,Downtown
1469054619293345792,No,Marpole,Entire home,Entire home/apt,8,3.5,4,409,5,1.43,Other
1469074178071576320,No,Sunset,Entire home,Entire home/apt,4,1,2,86,4.83,1.89,Other
1469621468788051456,No,West Point Grey,Private room in home,Private room,1,1.5,1,40,NA,NA,Other
1469749620516569088,No,Dunbar Southlands,Entire home,Entire home/apt,9,4,4,437,4.8,1.92,Other
1469950761653379072,No,Kerrisdale,Other,Entire home/apt,3,2,2,198,5,1.45,Other
1469969182596641792,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,2,2,357,NA,NA,Mount Pleasant
1470032369607061504,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,6,1,2,114,4.78,2.65,Other
1470533232272056832,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,6,1,3,363,5,1.13,Other
1470607087494198784,Yes,Mount Pleasant,Other,Private room,1,1,1,94,5,1.8,Mount Pleasant
1471133824599181312,No,Oakridge,Entire rental unit,Entire home/apt,4,2,1,300,5,0.59,Other
1471139087883832576,No,Hastings-Sunrise,Entire home,Entire home/apt,6,2,3,234,5,1.76,Other
1471166490520642048,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,373,NA,NA,Downtown
1471195487426549504,No,West Point Grey,Private room in home,Private room,2,1.5,1,41,5,1.14,Other
1471217450919741952,No,Downtown,Entire rental unit,Entire home/apt,6,2,3,284,5,1.4,Downtown
1471325172738938880,Yes,Arbutus Ridge,Entire home,Entire home/apt,5,1,2,144,4.82,7.3,Other
1471372037512814080,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,233,4.94,4.17,Downtown
1471560752093169152,No,Riley Park,Entire home,Entire home/apt,3,1,1,58,4,2.17,Other
1471801852679728128,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,6,2,2,132,4.67,1.98,Other
1471892857318932224,No,Kerrisdale,Private room in home,Private room,4,2,1,54,4.31,5.11,Other
1.472099130382e+18,Yes,Killarney,Entire home,Entire home/apt,4,1,2,88,5,4.08,Other
1472133649851567104,No,Dunbar Southlands,Private room in home,Private room,1,1,1,92,4,0.32,Other
1472200840637770752,Unknown,Downtown,Entire condo,Entire home/apt,6,1,1,133,4.8,2.24,Downtown
1472627751072175104,No,Arbutus Ridge,Private room in home,Private room,2,1,1,80,5,0.61,Other
1472641877526044672,Unknown,Kensington-Cedar Cottage,Entire home,Entire home/apt,4,1,2,207,5,0.85,Other
1472824699103041280,Yes,Killarney,Private room in home,Private room,2,1,1,44,4.63,4.9,Other
1473631133370691840,No,Dunbar Southlands,Private room in home,Private room,1,1,1,93,4.5,1.7,Other
1473964685735490560,No,Dunbar Southlands,Private room in home,Private room,1,1,1,93,5,0.91,Other
1473999505214560000,No,Shaughnessy,Private room in home,Private room,2,1,1,102,5,0.64,Other
1474103838949869568,Yes,Sunset,Entire home,Entire home/apt,4,1,1,73,4.76,5.15,Other
1474819210623482368,No,Grandview-Woodland,Entire home,Entire home/apt,2,1,1,67,NA,NA,Other
1475424400305463296,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,162,4.85,3.98,Downtown
1475809907769581056,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,160,4.5,1.4,Downtown
1475821259363696384,No,West Point Grey,Private room in home,Private room,2,1,1,77,NA,NA,Other
1476184744983179776,No,Kensington-Cedar Cottage,Other,Entire home/apt,6,2,2,104,4.64,4.29,Other
1476220338928498176,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,228,4.6,1.88,Downtown
1476234685882475008,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,142,4.93,5.83,Downtown
1476343870219337728,Unknown,Sunset,Entire home,Entire home/apt,6,2,3,270,5,2.76,Other
